Date,Open,High,Low,Close,Volume
5/9/2016,591,600.775024,590.299988,522.911804,5123678
5/10/2016,601.25,608.325012,598.299988,528.908203,3395704
5/11/2016,599.25,607.349976,596.25,524.132751,3709888
5/12/2016,601.950012,606.5,598.400024,527.687012,3406932
5/13/2016,603,605,596.075012,526.487793,5652064
5/16/2016,605.099976,611.825012,602.5,529.867615,4533878
5/17/2016,610,612.875,604.075012,529.540527,3796294
5/18/2016,599.5,607,598.950012,527.621704,4256596
5/19/2016,605.474976,608.075012,600.5,525.833679,3954400
5/20/2016,602.5,609.75,600,524.023865,3994548
5/23/2016,601.700012,602.575012,592.5,518.092712,4585946
5/24/2016,595.525024,595.875,588.799988,517.983704,3485060
5/25/2016,597.049988,606.549988,597.049988,527.098328,3857396
5/26/2016,605.049988,619.900024,605.049988,538.219055,6136436
5/27/2016,615.799988,629.75,615.799988,544.041016,6180764
5/30/2016,620.75,636,620.75,552.806763,5285700
5/31/2016,632.5,633.375,619.5,544.542664,13782038
6/1/2016,623.025024,634.25,623,548.707397,4840534
6/2/2016,627.5,637.450012,627,550.168335,5053552
6/3/2016,630.025024,639.650024,630.025024,552.501465,3998380
6/6/2016,632.450012,638.5,630.549988,552.436157,4225768
6/7/2016,633.5,636.25,627.549988,548.358398,5692420
6/8/2016,631.974976,631.974976,617.674988,539.941528,8741370
6/9/2016,613.125,613.125,590.025024,523.022278,12740804
6/10/2016,587.700012,595,585.049988,520.860413,6383956
6/13/2016,588.400024,592.450012,583,520.992859,5286722
6/14/2016,591.200012,591.200012,583.625,518.389832,2940728
6/15/2016,591.849976,596.325012,589.525024,524.985474,6711572
6/16/2016,594.75,594.75,585.049988,523.242859,5302564
6/17/2016,594.5,596.375,587.549988,520.375183,8515082
6/20/2016,590.5,605.900024,589.849976,533.279785,6229566
6/21/2016,605.599976,607.400024,597.825012,532.110779,4761724
6/22/2016,602,605.974976,594.075012,529.198792,3031258
6/23/2016,598.650024,607.424988,596.674988,534.537231,3828626
6/24/2016,594,599.5,580,527.015076,7808348
6/27/2016,586.025024,591.599976,580,514.507507,5583778
6/28/2016,581.400024,586.25,577.549988,511.397217,7655974
6/29/2016,584.5,589.950012,580.099976,519.206238,5459150
6/30/2016,590.25,592.25,583.974976,516.536926,9346224
7/1/2016,590,590,585.049988,517.242737,3991912
7/4/2016,588.099976,597.299988,588.099976,522.33844,5381322
7/5/2016,592.5,593.75,585.525024,518.58844,3596416
7/7/2016,584.349976,585.5,577.5,510.558868,5954876
7/8/2016,581.5,583.5,576.75,510.978088,5551648
7/11/2016,583.700012,589.349976,580,518.411926,6668882
7/12/2016,590,590.174988,584,519.07373,6197368
7/13/2016,590,597.900024,587.599976,526.684143,5275420
7/14/2016,597.5,598.025024,582,518.941345,7413328
7/15/2016,594.75,594.950012,526,473.190643,61484126
7/18/2016,538.625,542.450012,527.575012,477.33786,14332824
7/19/2016,544.299988,545,537.049988,479.543701,10404644
7/20/2016,535,544.950012,535,477.845245,9822896
7/21/2016,539.5,543.599976,537.799988,476.433441,8668002
7/22/2016,535,539.950012,533.349976,473.146545,9386538
7/25/2016,531.5,541.625,531.5,476.852417,8469552
7/26/2016,535.174988,544.950012,535.174988,480.315796,7189610
7/27/2016,542.349976,548.25,539.275024,478.837799,7431820
7/28/2016,542.700012,543.474976,537.025024,475.374542,11258562
7/29/2016,536.299988,538.375,533.25,473.764191,8156784
8/1/2016,535.75,543.924988,534.174988,478.793701,9096662
8/2/2016,539.950012,542.5,537.5,478.153992,6822502
8/3/2016,542.825012,543.25,535.150024,478.639374,7213460
8/4/2016,543.200012,543.450012,535.025024,472.859833,4237278
8/5/2016,536,536.724976,530,471.183289,5609968
8/8/2016,534.5,540.5,531.275024,475.903961,4643064
8/9/2016,538.5,542.25,535.75,477.977539,7192664
8/10/2016,538,543.950012,537.599976,477.514252,5576454
8/11/2016,540.849976,547.5,537.625,475.30835,5038552
8/12/2016,537.525024,539.400024,530,468.778809,7449928
8/16/2016,521,529.025024,514,464.036133,16429408
8/17/2016,524.974976,526.325012,515.25,455.874268,6599316
8/18/2016,518.25,519.549988,510.75,451.506531,8434000
8/19/2016,515,519.5,509.225006,450.580048,5686016
8/22/2016,509,515,504.549988,447.999146,10253518
8/23/2016,510.049988,521,510.049988,458.675842,7406138
8/24/2016,523.5,531.025024,523.5,466.506775,6129966
8/25/2016,527.5,528.799988,516.049988,457.131683,4796562
8/26/2016,518,523,508.524994,450.116791,6881054
8/29/2016,508.799988,515,505.5,451.241852,5220282
8/30/2016,516.224976,522.5,512.5,459.006622,4375438
8/31/2016,518.549988,522.875,513.900024,456.999268,11139814
9/1/2016,519,520.224976,516,457.749298,2877826
9/2/2016,519.525024,520,513.099976,455.234528,3332592
9/6/2016,519.125,524.450012,517.799988,461.036102,8215044
9/7/2016,524,529.5,522,465.161224,7425470
9/8/2016,522.5,522.5,512,457.793396,9092774
9/9/2016,518.5,520.5,513.275024,456.844879,5053438
9/12/2016,512.625,529,512.625,465.006714,6203096
9/14/2016,526.974976,528.900024,520.325012,461.300781,5152418
9/15/2016,522.799988,523.400024,517.674988,459.800751,4701722
9/16/2016,524.5,532.25,519.049988,467.720001,9949384
9/19/2016,523,534.450012,520.674988,468.183258,5809154
9/20/2016,526.650024,528.575012,522.875,463.308197,4214004
9/21/2016,527,530.625,525.525024,465.778839,4231532
9/22/2016,529.5,530.5,526,467.124481,3629514
9/23/2016,528.5,529.400024,520,459.955231,5205294
9/26/2016,521.375,522,515.5,457.021301,6371798
9/27/2016,517.525024,524.950012,516.674988,458.719879,6525660
9/28/2016,520,521.150024,516.625,458.366943,5434708
9/29/2016,522.474976,522.474976,512,454.065399,8902638
9/30/2016,515.549988,521.950012,515.549988,457.087524,6502354
10/3/2016,517.75,520,513.049988,457.991913,3656160
10/4/2016,520,525.700012,519.150024,462.889008,5066586
10/5/2016,524.599976,524.924988,518.5,459.491943,2307574
10/6/2016,522.5,522.5,512.974976,453.27124,3721882
10/7/2016,514.974976,516.900024,505.049988,446.719696,6288558
10/10/2016,508.5,515.875,505,454.39624,5413170
10/13/2016,510.700012,529,510.700012,464.278778,9778690
10/14/2016,526.450012,541.349976,498.125,453.161011,33461690
10/17/2016,517.474976,520.900024,508.674988,451.065369,8014858
10/18/2016,515,520.25,513.650024,458.411072,6388134
10/19/2016,521,522.849976,518,459.624298,3509836
10/20/2016,522.375,525.349976,516.900024,457.352203,3535490
10/21/2016,517.5,520.5,511.25,462.993042,3863620
10/24/2016,518.75,521.349976,512.75,457.99881,2902974
10/25/2016,518.25,519.450012,507.600006,453.58429,5636014
10/26/2016,508.5,509.924988,504.649994,452.246521,2775216
10/27/2016,508.950012,508.975006,500.549988,447.47522,7227790
10/28/2016,502.600006,505,496.575012,444.799744,5840706
11/1/2016,503.399994,503.399994,493.200012,441.210144,6332798
11/2/2016,492.399994,493.75,490,437.464417,5377194
11/3/2016,490.524994,491,482.549988,431.132477,5225108
11/4/2016,483.5,489.600006,480.5,432.983032,6005548
11/7/2016,492.5,493,487.5,436.082123,4537672
11/8/2016,493.450012,493.875,485.299988,438.155609,5261108
11/9/2016,465,487.299988,450.5,427.319916,12764158
11/10/2016,481.25,481.25,467.5,418.892151,7287330
11/11/2016,470,472.5,459.350006,410.932526,7096782
11/15/2016,462,469.975006,454.274994,411.82431,9235850
11/16/2016,465,478.424988,464.274994,419.560974,12222616
11/17/2016,467.125,474.5,463.200012,414.611328,5706730
11/18/2016,465,466.625,458.75,410.241333,6040228
11/21/2016,463.450012,463.450012,453.475006,406.272705,7940568
11/22/2016,458.450012,464.325012,455.825012,407.65509,5483126
11/23/2016,461.049988,461.450012,456.225006,410.352844,8251786
11/24/2016,464.100006,469.950012,461.649994,414.83432,16780644
11/25/2016,465.225006,492.5,465.225006,435.881439,12631380
11/28/2016,489.649994,491.725006,485.299988,436.884705,7365712
11/29/2016,489.399994,492.350006,483.549988,433.696442,6125506
11/30/2016,486.5,488.5,480.524994,435.011871,8500918
12/1/2016,488,491.774994,483.5,435.03418,4611590
12/2/2016,482.399994,484.799988,480.549988,430.084564,4453228
12/5/2016,482.950012,484.299988,479,428.81369,3659576
12/6/2016,480.899994,489.75,480.825012,430.97641,3562110
12/7/2016,484,486.5,480.100006,430.931854,3385980
12/8/2016,485.024994,493.049988,485.024994,439.069763,5941662
12/9/2016,492.5,504.075012,490.75,441.165497,8648384
12/12/2016,491.399994,491.399994,482.600006,435.814545,5345020
12/13/2016,490.25,496.424988,485.549988,441.544586,4854282
12/14/2016,495.5,502.475006,492.049988,445.80304,5382614
12/15/2016,498.700012,509.475006,494.5,442.503296,7966416
12/16/2016,501.899994,504.850006,498.875,448.211029,6436742
12/19/2016,503.049988,504.125,497.049988,447.988037,4124134
12/20/2016,501,509.5,500.649994,451.332397,7636498
12/21/2016,508,511,499.125,446.605682,7343976
12/22/2016,501.25,503.5,484.75,439.09201,7060054
12/23/2016,492.450012,503.299988,486.799988,440.76416,7306036
12/26/2016,494,497,487.549988,438.222473,3213828
12/27/2016,491.375,500.950012,490,445.44635,4912816
12/28/2016,501.475006,504.899994,497.5,445.245667,5476816
12/29/2016,501.875,504,494.075012,442.503296,6240124
12/30/2016,499,506,496.375,450.641174,7267768
1/2/2017,505.549988,506.475006,499.674988,446.405029,2335222
